date,ticker,close,sma200,above_sma200
2020-10-19,7010.SR,41.76,37.6914,1
2020-10-20,1120.SR,27.7917,25.2225,1
2020-10-20,1150.SR,10.9067,10.6863,1
2020-10-20,1180.SR,30.225,29.2224,1
2020-10-20,1211.SR,13.7833,12.6121,1
2020-10-20,2010.SR,96.5,83.988,1
2020-10-20,2222.SR,29.3388,27.4019,1
2020-10-20,2380.SR,10.6328,10.366,1
2020-10-20,7010.SR,41.36,37.6978,1
2020-10-21,1120.SR,27.7083,25.2248,1
2020-10-21,1150.SR,10.9067,10.6774,1
2020-10-21,1180.SR,29.9625,29.1876,1
2020-10-21,1211.SR,13.7167,12.6067,1
2020-10-21,2010.SR,97.1,84.004,1
2020-10-21,2222.SR,29.1736,27.4021,1
2020-10-21,2380.SR,10.6888,10.3436,1
2020-10-21,7010.SR,41.28,37.7006,1
2020-10-22,1120.SR,27.9167,25.2288,1
2020-10-22,1150.SR,10.8933,10.6686,1
2020-10-22,1180.SR,30.1875,29.1561,1
2020-10-22,1211.SR,13.6833,12.6017,1
2020-10-22,2010.SR,97.6,84.0265,1
2020-10-22,2222.SR,29.1736,27.4029,1
2020-10-22,2380.SR,10.5487,10.3207,1
2020-10-22,7010.SR,42.4,37.711,1
2020-10-25,1120.SR,27.5833,25.2296,1
2020-10-25,1150.SR,10.5867,10.6582,0
2020-10-25,1180.SR,29.7,29.1216,1
2020-10-25,1211.SR,12.9667,12.5931,1
2020-10-25,2010.SR,93.2,84.0255,1
2020-10-25,2222.SR,28.5124,27.4002,1
2020-10-25,2380.SR,9.5541,10.2911,0
2020-10-25,7010.SR,41.2,37.7142,1
2020-10-26,1120.SR,27.5,25.2329,1
2020-10-26,1150.SR,10.6133,10.6491,0
2020-10-26,1180.SR,29.5875,29.0918,1
2020-10-26,1211.SR,12.85,12.5866,1
2020-10-26,2010.SR,92.6,84.0285,1
2020-10-26,2222.SR,28.1818,27.3983,1
2020-10-26,2380.SR,9.7922,10.2654,0
2020-10-26,7010.SR,41.2,37.7236,1
2020-10-27,1120.SR,27.625,25.2367,1
2020-10-27,1150.SR,10.6,10.6406,0
2020-10-27,1180.SR,29.925,29.0655,1
2020-10-27,1211.SR,13.0,12.5789,1
2020-10-27,2010.SR,93.5,84.0365,1
2020-10-27,2222.SR,28.5124,27.3983,1
2020-10-27,2380.SR,9.3299,10.2385,0
2020-10-27,7010.SR,41.44,37.7354,1
2020-10-28,1120.SR,27.5417,25.2392,1
2020-10-28,1150.SR,10.4267,10.6315,0
2020-10-28,1180.SR,30.3,29.0426,1
2020-10-28,1211.SR,12.6667,12.5696,1
2020-10-28,2010.SR,92.8,84.0455,1
2020-10-28,2222.SR,28.2645,27.3977,1
2020-10-28,2380.SR,8.9657,10.2106,0
2020-10-28,7010.SR,41.04,37.746,1
2020-10-29,1120.SR,27.4167,25.2423,1
2020-10-29,1150.SR,10.1867,10.621,0
2020-10-29,1180.SR,29.2875,29.0154,1
2020-10-29,1211.SR,12.4333,12.5612,0
2020-10-29,2010.SR,90.0,84.043,1
2020-10-29,2222.SR,27.8512,27.3957,1
2020-10-29,2380.SR,8.5314,10.1814,0
2020-10-29,7010.SR,39.88,37.7504,1
2020-11-01,1120.SR,27.375,25.2421,1
2020-11-01,1150.SR,10.0933,10.6085,0
2020-11-01,1180.SR,28.95,28.9794,0
2020-11-01,1211.SR,12.4667,12.5508,0
2020-11-01,2010.SR,88.8,84.027,1
2020-11-01,2222.SR,27.7686,27.3899,1
2020-11-01,2380.SR,8.5735,10.1488,0
2020-11-01,7010.SR,40.08,37.7522,1
2020-11-02,1120.SR,28.0833,25.2456,1
2020-11-02,1150.SR,10.2933,10.5969,0
2020-11-02,1180.SR,29.5875,28.9485,1
2020-11-02,1211.SR,12.4667,12.5405,0
2020-11-02,2010.SR,90.0,84.0175,1
2020-11-02,2222.SR,28.2645,27.3874,1
2020-11-02,2380.SR,8.8256,10.1175,0
2020-11-02,7010.SR,40.4,37.7556,1
2020-11-03,1120.SR,28.0833,25.2488,1
2020-11-03,1150.SR,10.2267,10.5843,0
2020-11-03,1180.SR,29.475,28.917,1
2020-11-03,1211.SR,12.4667,12.5289,0
2020-11-03,2010.SR,89.5,84.0015,1
2020-11-03,2222.SR,28.4298,27.386,1
2020-11-03,2380.SR,8.7836,10.0827,0
2020-11-03,7010.SR,40.32,37.7592,1
2020-11-04,1120.SR,28.2083,25.2515,1
2020-11-04,1150.SR,10.3467,10.572,0
2020-11-04,1180.SR,29.925,28.8878,1
2020-11-04,1211.SR,12.55,12.517,1
2020-11-04,2010.SR,90.0,83.9855,1
2020-11-04,2222.SR,28.6364,27.3851,1
2020-11-04,2380.SR,9.0217,10.0493,0
2020-11-04,7010.SR,40.72,37.765,1
2020-11-05,1120.SR,28.3333,25.2556,1
2020-11-05,1150.SR,10.2933,10.5596,0
2020-11-05,1180.SR,30.3,28.8619,1
2020-11-05,1211.SR,12.5333,12.5058,1
2020-11-05,2010.SR,89.9,83.973,1
2020-11-05,2222.SR,28.595,27.3847,1
2020-11-05,2380.SR,8.8957,10.0169,0
2020-11-05,7010.SR,40.96,37.7738,1
2020-11-08,1120.SR,28.5833,25.2604,1
2020-11-08,1150.SR,10.3733,10.5474,0
2020-11-08,1180.SR,30.15,28.8354,1
2020-11-08,1211.SR,12.5833,12.4938,1
2020-11-08,2010.SR,92.0,83.969,1
2020-11-08,2222.SR,28.8017,27.3857,1
2020-11-08,2380.SR,9.0357,9.9866,0
2020-11-08,7010.SR,41.52,37.7844,1
2020-11-09,1120.SR,29.1667,25.2683,1
2020-11-09,1150.SR,10.64,10.5366,1
2020-11-09,1180.SR,30.75,28.8122,1
2020-11-09,1211.SR,12.8667,12.4813,1
2020-11-09,2010.SR,96.0,83.988,1
2020-11-09,2222.SR,29.3388,27.3905,1
2020-11-09,2380.SR,9.386,9.9581,0
2020-11-09,7010.SR,42.32,37.7992,1
2020-11-10,1120.SR,29.5833,25.2779,1
2020-11-10,1150.SR,10.76,10.5261,1
2020-11-10,1180.SR,31.5,28.7925,1
2020-11-10,1211.SR,12.7833,12.468,1
2020-11-10,2010.SR,95.9,84.003,1
2020-11-10,2222.SR,29.2149,27.3936,1
2020-11-10,2380.SR,9.5401,9.9304,0
2020-11-10,7010.SR,41.52,37.8098,1
2020-11-11,1120.SR,29.6667,25.2885,1
2020-11-11,1150.SR,10.7733,10.5161,1
2020-11-11,1180.SR,31.65,28.7745,1
2020-11-11,1211.SR,12.7,12.4558,1
2020-11-11,2010.SR,96.0,84.023,1
2020-11-11,2222.SR,29.3388,27.3975,1
2020-11-11,2380.SR,9.6802,9.9031,0
2020-11-11,7010.SR,42.48,37.8258,1
2020-11-12,1120.SR,29.6667,25.2992,1
2020-11-12,1150.SR,10.7733,10.5061,1
2020-11-12,1180.SR,31.575,28.7561,1
2020-11-12,1211.SR,12.5833,12.4436,1
2020-11-12,2010.SR,95.2,84.04,1
2020-11-12,2222.SR,29.1322,27.4008,1
2020-11-12,2380.SR,9.6521,9.8759,0
2020-11-12,7010.SR,42.32,37.8418,1
2020-11-15,1120.SR,30.0833,25.3123,1
2020-11-15,1150.SR,10.8133,10.4953,1
2020-11-15,1180.SR,31.575,28.7378,1
2020-11-15,1211.SR,13.0167,12.4348,1
2020-11-15,2010.SR,95.9,84.065,1
2020-11-15,2222.SR,29.1736,27.4043,1
2020-11-15,2380.SR,9.6802,9.8502,0
2020-11-15,7010.SR,42.64,37.8686,1
2020-11-16,1120.SR,30.375,25.3277,1
2020-11-16,1150.SR,10.7867,10.4846,1
2020-11-16,1180.SR,31.575,28.7205,1
2020-11-16,1211.SR,13.4667,12.4297,1
2020-11-16,2010.SR,96.0,84.096,1
2020-11-16,2222.SR,29.2562,27.4089,1
2020-11-16,2380.SR,9.6101,9.8265,0
2020-11-16,7010.SR,42.96,37.8982,1
2020-11-17,1120.SR,30.7083,25.3465,1
2020-11-17,1150.SR,10.7733,10.4745,1
2020-11-17,1180.SR,31.9125,28.7104,1
2020-11-17,1211.SR,13.8667,12.428,1
2020-11-17,2010.SR,96.5,84.136,1
2020-11-17,2222.SR,29.3388,27.4141,1
2020-11-17,2380.SR,9.7782,9.8053,0
2020-11-17,7010.SR,42.96,37.93,1
2020-11-18,1120.SR,30.9167,25.3662,1
2020-11-18,1150.SR,10.7733,10.4642,1
2020-11-18,1180.SR,32.55,28.704,1
2020-11-18,1211.SR,14.0,12.4263,1
2020-11-18,2010.SR,97.8,84.1805,1
2020-11-18,2222.SR,29.3388,27.4192,1
2020-11-18,2380.SR,9.7642,9.7845,0
2020-11-18,7010.SR,43.2,37.9642,1
2020-11-19,1120.SR,30.7083,25.3831,1
2020-11-19,1150.SR,10.7067,10.4534,1
2020-11-19,1180.SR,32.325,28.6939,1
2020-11-19,1211.SR,13.8167,12.4249,1
2020-11-19,2010.SR,96.4,84.2265,1
2020-11-19,2222.SR,29.2562,27.4233,1
2020-11-19,2380.SR,9.7082,9.7639,0
2020-11-19,7010.SR,42.88,37.9988,1
2020-11-22,1120.SR,30.6667,25.3981,1
2020-11-22,1150.SR,10.7067,10.4422,1
2020-11-22,1180.SR,32.25,28.6791,1
2020-11-22,1211.SR,13.7,12.4219,1
2020-11-22,2010.SR,96.3,84.2705,1
2020-11-22,2222.SR,29.1736,27.4281,1
2020-11-22,2380.SR,9.5821,9.7418,0
2020-11-22,7010.SR,43.28,38.0326,1
2020-11-23,1120.SR,30.5417,25.414,1
2020-11-23,1150.SR,10.72,10.4334,1
2020-11-23,1180.SR,32.25,28.6659,1
2020-11-23,1211.SR,13.6833,12.4212,1
2020-11-23,2010.SR,96.4,84.32,1
2020-11-23,2222.SR,29.3388,27.4345,1
2020-11-23,2380.SR,9.6802,9.7213,0
2020-11-23,7010.SR,43.12,38.0666,1
2020-11-24,1120.SR,30.7083,25.4304,1
2020-11-24,1150.SR,10.7333,10.4249,1
2020-11-24,1180.SR,31.875,28.6513,1
2020-11-24,1211.SR,13.7833,12.4213,1
2020-11-24,2010.SR,96.6,84.3715,1
2020-11-24,2222.SR,29.5041,27.4417,1
2020-11-24,2380.SR,9.7082,9.7014,1
2020-11-24,7010.SR,42.8,38.1024,1
2020-11-25,1120.SR,30.875,25.4467,1
2020-11-25,1150.SR,10.7333,10.4159,1
2020-11-25,1180.SR,32.55,28.6401,1
2020-11-25,1211.SR,13.8167,12.421,1
2020-11-25,2010.SR,97.6,84.4245,1
2020-11-25,2222.SR,29.5041,27.4494,1
2020-11-25,2380.SR,9.8763,9.6825,1
2020-11-25,7010.SR,43.2,38.14,1
2020-11-26,1120.SR,30.9167,25.4629,1
2020-11-26,1150.SR,10.8133,10.4077,1
2020-11-26,1180.SR,32.25,28.6286,1
2020-11-26,1211.SR,13.7333,12.4206,1
2020-11-26,2010.SR,96.8,84.4765,1
2020-11-26,2222.SR,29.6694,27.4587,1
2020-11-26,2380.SR,9.8483,9.6655,1
2020-11-26,7010.SR,42.88,38.178,1
2020-11-29,1120.SR,30.8333,25.4796,1
2020-11-29,1150.SR,10.8267,10.4001,1
2020-11-29,1180.SR,31.9875,28.6161,1
2020-11-29,1211.SR,14.0,12.4223,1
2020-11-29,2010.SR,96.5,84.5275,1
2020-11-29,2222.SR,29.5455,27.4684,1
2020-11-29,2380.SR,9.9183,9.6491,1
2020-11-29,7010.SR,42.96,38.2178,1
2020-11-30,1120.SR,31.1667,25.5002,1
2020-11-30,1150.SR,10.76,10.3932,1
2020-11-30,1180.SR,31.6875,28.605,1
2020-11-30,1211.SR,14.05,12.426,1
2020-11-30,2010.SR,96.9,84.5915,1
2020-11-30,2222.SR,29.7521,27.4764,1
2020-11-30,2380.SR,9.9463,9.6346,1
2020-11-30,7010.SR,43.12,38.2598,1
2020-12-01,1120.SR,31.1667,25.521,1
2020-12-01,1150.SR,10.7733,10.386,1
2020-12-01,1180.SR,32.1375,28.5941,1
2020-12-01,1211.SR,13.9,12.4284,1
2020-12-01,2010.SR,97.0,84.6565,1
2020-12-01,2222.SR,29.7107,27.4862,1
2020-12-01,2380.SR,9.8903,9.62,1
2020-12-01,7010.SR,43.04,38.301,1
2020-12-02,1120.SR,31.125,25.5452,1
2020-12-02,1150.SR,10.7733,10.3789,1
2020-12-02,1180.SR,32.1,28.5848,1
2020-12-02,1211.SR,13.95,12.4315,1
2020-12-02,2010.SR,97.0,84.724,1
2020-12-02,2222.SR,29.6694,27.4963,1
2020-12-02,2380.SR,9.8202,9.6068,1
2020-12-02,7010.SR,42.8,38.3426,1
2020-12-03,1120.SR,30.8333,25.5662,1
2020-12-03,1150.SR,10.7733,10.3721,1
2020-12-03,1180.SR,31.9875,28.5728,1
2020-12-03,1211.SR,14.2167,12.4362,1
2020-12-03,2010.SR,96.7,84.7895,1
2020-12-03,2222.SR,29.6281,27.5072,1
2020-12-03,2380.SR,9.7922,9.5932,1
2020-12-03,7010.SR,42.72,38.3842,1
2020-12-06,1120.SR,30.8333,25.5879,1
2020-12-06,1150.SR,10.68,10.366,1
2020-12-06,1180.SR,31.8375,28.5583,1
2020-12-06,1211.SR,14.0167,12.4406,1
2020-12-06,2010.SR,96.6,84.863,1
2020-12-06,2222.SR,29.5041,27.518,1
2020-12-06,2380.SR,9.5401,9.5847,0
2020-12-06,7010.SR,42.56,38.4258,1
2020-12-07,1120.SR,30.9167,25.61,1
2020-12-07,1150.SR,10.7333,10.3601,1
2020-12-07,1180.SR,32.1375,28.5454,1
2020-12-07,1211.SR,14.0,12.4448,1
2020-12-07,2010.SR,96.7,84.937,1
2020-12-07,2222.SR,29.4628,27.5285,1
2020-12-07,2380.SR,9.6101,9.5765,1
2020-12-07,7010.SR,42.72,38.4682,1
2020-12-08,1120.SR,30.6667,25.63,1
2020-12-08,1150.SR,10.72,10.353,1
2020-12-08,1180.SR,32.025,28.5328,1
2020-12-08,1211.SR,14.0833,12.4497,1
2020-12-08,2010.SR,96.5,85.0145,1
2020-12-08,2222.SR,29.4215,27.5388,1
2020-12-08,2380.SR,9.8763,9.5709,1
2020-12-08,7010.SR,42.4,38.5066,1
2020-12-09,1120.SR,30.8333,25.6508,1
2020-12-09,1150.SR,11.0267,10.3475,1
2020-12-09,1180.SR,31.9875,28.5206,1
2020-12-09,1211.SR,14.0833,12.455,1
2020-12-09,2010.SR,97.7,85.099,1
2020-12-09,2222.SR,29.4628,27.549,1
2020-12-09,2380.SR,10.1985,9.5669,1
2020-12-09,7010.SR,42.4,38.5446,1
2020-12-10,1120.SR,30.6667,25.669,1
2020-12-10,1150.SR,10.9867,10.3407,1
2020-12-10,1180.SR,31.8375,28.5054,1
2020-12-10,1211.SR,13.9667,12.457,1
2020-12-10,2010.SR,97.0,85.1695,1
2020-12-10,2222.SR,29.3388,27.5576,1
2020-12-10,2380.SR,10.1565,9.5607,1
2020-12-10,7010.SR,42.32,38.5812,1
2020-12-13,1120.SR,30.5417,25.6852,1
2020-12-13,1150.SR,10.84,10.333,1
2020-12-13,1180.SR,31.8,28.4893,1
2020-12-13,1211.SR,14.2,12.4597,1
2020-12-13,2010.SR,97.1,85.235,1
2020-12-13,2222.SR,29.2562,27.5649,1
2020-12-13,2380.SR,9.9743,9.5524,1
2020-12-13,7010.SR,42.4,38.6156,1
2020-12-14,1120.SR,30.6667,25.7025,1
2020-12-14,1150.SR,10.8667,10.3261,1
2020-12-14,1180.SR,31.9125,28.476,1
2020-12-14,1211.SR,14.2667,12.4635,1
2020-12-14,2010.SR,97.9,85.302,1
2020-12-14,2222.SR,29.2562,27.5705,1
2020-12-14,2380.SR,10.0304,9.5446,1
2020-12-14,7010.SR,42.4,38.6536,1
2020-12-15,1120.SR,30.4583,25.7237,1
2020-12-15,1150.SR,10.88,10.3211,1
2020-12-15,1180.SR,32.1,28.4672,1
2020-12-15,1211.SR,14.2,12.4695,1
2020-12-15,2010.SR,99.2,85.3925,1
2020-12-15,2222.SR,29.2975,27.5789,1
2020-12-15,2380.SR,9.9323,9.5393,1
2020-12-15,7010.SR,42.32,38.697,1
2020-12-16,1120.SR,30.7917,25.7465,1
2020-12-16,1150.SR,10.9467,10.3167,1
2020-12-16,1180.SR,32.175,28.4578,1
2020-12-16,1211.SR,14.1667,12.4759,1
2020-12-16,2010.SR,101.4,85.4945,1
2020-12-16,2222.SR,29.4215,27.5876,1
2020-12-16,2380.SR,9.9603,9.5339,1
2020-12-16,7010.SR,42.32,38.742,1
2020-12-17,1120.SR,30.8333,25.7698,1
2020-12-17,1150.SR,10.8933,10.3127,1
2020-12-17,1180.SR,31.575,28.4454,1
2020-12-17,1211.SR,13.8167,12.4806,1
2020-12-17,2010.SR,101.0,85.5985,1
2020-12-17,2222.SR,29.0909,27.5948,1
2020-12-17,2380.SR,9.9884,9.5285,1
2020-12-17,7010.SR,42.56,38.7898,1
2020-12-20,1120.SR,30.75,25.7927,1
2020-12-20,1150.SR,10.76,10.3081,1
2020-12-20,1180.SR,31.95,28.4391,1
2020-12-20,1211.SR,13.8,12.4861,1
2020-12-20,2010.SR,101.8,85.7065,1
2020-12-20,2222.SR,29.0909,27.6025,1
2020-12-20,2380.SR,9.9463,9.5229,1
2020-12-20,7010.SR,42.88,38.839,1
2020-12-21,1120.SR,30.5,25.8212,1
2020-12-21,1150.SR,10.6133,10.305,1
2020-12-21,1180.SR,31.9875,28.4396,1
2020-12-21,1211.SR,13.5667,12.4963,1
2020-12-21,2010.SR,99.0,85.8315,1
2020-12-21,2222.SR,28.7603,27.6114,1
2020-12-21,2380.SR,9.3159,9.517,0
2020-12-21,7010.SR,42.64,38.8904,1
2020-12-22,1120.SR,31.0,25.8519,1
2020-12-22,1150.SR,10.7867,10.3027,1
2020-12-22,1180.SR,32.2875,28.443,1
2020-12-22,1211.SR,13.7,12.5081,1
2020-12-22,2010.SR,101.0,85.965,1
2020-12-22,2222.SR,28.9256,27.6205,1
2020-12-22,2380.SR,9.6661,9.5131,1
2020-12-22,7010.SR,42.64,38.9412,1
2020-12-23,1120.SR,31.25,25.8796,1
2020-12-23,1150.SR,10.8267,10.2993,1
2020-12-23,1180.SR,32.625,28.4445,1
2020-12-23,1211.SR,13.6167,12.5163,1
2020-12-23,2010.SR,101.6,86.082,1
2020-12-23,2222.SR,28.843,27.6281,1
2020-12-23,2380.SR,9.7082,9.5082,1
2020-12-23,7010.SR,42.4,38.985,1
2020-12-24,1120.SR,31.0417,25.9071,1
2020-12-24,1150.SR,10.8,10.2961,1
2020-12-24,1180.SR,32.3625,28.4477,1
2020-12-24,1211.SR,13.8167,12.5261,1
2020-12-24,2010.SR,101.2,86.1955,1
2020-12-24,2222.SR,28.9256,27.6362,1
2020-12-24,2380.SR,9.7642,9.5036,1
2020-12-24,7010.SR,42.16,39.0276,1
2020-12-27,1120.SR,31.125,25.9356,1
2020-12-27,1150.SR,10.8667,10.2939,1
2020-12-27,1180.SR,32.4375,28.4524,1
2020-12-27,1211.SR,13.7667,12.5369,1
2020-12-27,2010.SR,102.0,86.314,1
2020-12-27,2222.SR,28.9669,27.6446,1
2020-12-27,2380.SR,9.9323,9.5014,1
2020-12-27,7010.SR,42.4,39.071,1
2020-12-28,1120.SR,30.9167,25.9721,1
2020-12-28,1150.SR,10.8133,10.2972,1
2020-12-28,1180.SR,32.4375,28.4728,1
2020-12-28,1211.SR,13.75,12.5534,1
2020-12-28,2010.SR,101.2,86.4675,1
2020-12-28,2222.SR,29.0083,27.6657,1
2020-12-28,2380.SR,9.9043,9.5043,1
2020-12-28,7010.SR,42.0,39.1204,1
2020-12-29,1120.SR,30.875,26.0179,1
2020-12-29,1150.SR,10.84,10.3043,1
2020-12-29,1180.SR,32.5875,28.5045,1
2020-12-29,1211.SR,13.6667,12.5747,1
2020-12-29,2010.SR,101.8,86.656,1
2020-12-29,2222.SR,29.0083,27.6936,1
2020-12-29,2380.SR,9.8763,9.5116,1
2020-12-29,7010.SR,42.4,39.1806,1
2020-12-30,1120.SR,30.875,26.0542,1
2020-12-30,1150.SR,10.84,10.3067,1
2020-12-30,1180.SR,33.0,28.5345,1
2020-12-30,1211.SR,13.6833,12.5918,1
2020-12-30,2010.SR,102.0,86.8185,1
2020-12-30,2222.SR,28.9669,27.7097,1
2020-12-30,2380.SR,9.7922,9.5158,1
2020-12-30,7010.SR,42.72,39.231,1
2020-12-31,1120.SR,30.6667,26.0929,1
2020-12-31,1150.SR,10.7867,10.3105,1
2020-12-31,1180.SR,32.5125,28.5671,1
2020-12-31,1211.SR,13.5,12.6087,1
2020-12-31,2010.SR,101.4,86.9905,1
2020-12-31,2222.SR,28.9256,27.7316,1
2020-12-31,2380.SR,9.6802,9.5221,1
2020-12-31,7010.SR,42.4,39.2848,1
2021-01-03,1120.SR,30.2917,26.1315,1
2021-01-03,1150.SR,10.7333,10.3151,1
2021-01-03,1180.SR,32.2875,28.6033,1
2021-01-03,1211.SR,13.3333,12.627,1
2021-01-03,2010.SR,100.6,87.163,1
2021-01-03,2222.SR,28.8017,27.7558,1
2021-01-03,2380.SR,9.5541,9.5314,1
2021-01-03,7010.SR,42.4,39.3374,1
2021-01-04,1120.SR,30.625,26.1729,1
2021-01-04,1150.SR,10.7867,10.3214,1
2021-01-04,1180.SR,32.2125,28.6388,1
2021-01-04,1211.SR,13.3833,12.644,1
2021-01-04,2010.SR,101.0,87.3355,1
2021-01-04,2222.SR,28.8017,27.7812,1
2021-01-04,2380.SR,9.6802,9.5431,1
2021-01-04,7010.SR,42.88,39.39,1
2021-01-05,1120.SR,30.7083,26.2202,1
2021-01-05,1150.SR,10.7867,10.3291,1
2021-01-05,1180.SR,32.4375,28.6866,1
2021-01-05,1211.SR,13.3833,12.6643,1
2021-01-05,2010.SR,102.0,87.5355,1
2021-01-05,2222.SR,28.8017,27.8103,1
2021-01-05,2380.SR,9.6802,9.5567,1
2021-01-05,7010.SR,42.88,39.4446,1
2021-01-06,1120.SR,30.4583,26.2646,1
2021-01-06,1150.SR,10.7467,10.3358,1
2021-01-06,1180.SR,32.175,28.7265,1
2021-01-06,1211.SR,13.3833,12.6828,1
2021-01-06,2010.SR,103.6,87.733,1
2021-01-06,2222.SR,28.7603,27.8339,1
2021-01-06,2380.SR,9.8062,9.5708,1
2021-01-06,7010.SR,42.8,39.496,1
2021-01-07,1120.SR,30.8333,26.3104,1
2021-01-07,1150.SR,10.7867,10.3424,1
2021-01-07,1180.SR,32.4,28.7666,1
2021-01-07,1211.SR,13.4,12.7001,1
2021-01-07,2010.SR,105.0,87.9375,1
2021-01-07,2222.SR,28.843,27.8583,1
2021-01-07,2380.SR,10.0584,9.5859,1
2021-01-07,7010.SR,43.52,39.549,1
2021-01-10,1120.SR,31.0417,26.3558,1
2021-01-10,1150.SR,10.8667,10.3492,1
2021-01-10,1180.SR,32.7375,28.8049,1
2021-01-10,1211.SR,13.6667,12.7165,1
2021-01-10,2010.SR,105.6,88.1325,1
2021-01-10,2222.SR,28.9256,27.8816,1
2021-01-10,2380.SR,10.4506,9.6018,1
2021-01-10,7010.SR,43.84,39.6012,1
2021-01-11,1120.SR,31.25,26.4027,1
2021-01-11,1150.SR,10.88,10.3564,1
2021-01-11,1180.SR,32.9625,28.8482,1
2021-01-11,1211.SR,13.7167,12.7358,1
2021-01-11,2010.SR,106.0,88.33,1
2021-01-11,2222.SR,29.0909,27.9076,1
2021-01-11,2380.SR,10.4506,9.6189,1
2021-01-11,7010.SR,44.4,39.6584,1
2021-01-12,1120.SR,31.25,26.4508,1
2021-01-12,1150.SR,10.8267,10.3638,1
2021-01-12,1180.SR,33.0375,28.8945,1
2021-01-12,1211.SR,13.8167,12.7562,1
2021-01-12,2010.SR,106.2,88.5355,1
2021-01-12,2222.SR,29.0496,27.9347,1
2021-01-12,2380.SR,10.4226,9.6362,1
2021-01-12,7010.SR,44.4,39.7184,1
2021-01-13,1120.SR,31.25,26.4962,1
2021-01-13,1150.SR,10.92,10.3702,1
2021-01-13,1180.SR,33.7125,28.9393,1
2021-01-13,1211.SR,14.05,12.7754,1
2021-01-13,2010.SR,106.0,88.7315,1
2021-01-13,2222.SR,29.0496,27.9581,1
2021-01-13,2380.SR,10.4086,9.6526,1
2021-01-13,7010.SR,44.0,39.773,1
2021-01-14,1120.SR,31.125,26.5412,1
2021-01-14,1150.SR,10.8933,10.3764,1
2021-01-14,1180.SR,33.5625,28.9824,1
2021-01-14,1211.SR,14.0,12.7951,1
2021-01-14,2010.SR,105.8,88.9245,1
2021-01-14,2222.SR,28.9256,27.9804,1
2021-01-14,2380.SR,10.2825,9.6677,1
2021-01-14,7010.SR,44.0,39.8276,1
2021-01-17,1120.SR,31.0,26.5837,1
2021-01-17,1150.SR,10.8533,10.3807,1
2021-01-17,1180.SR,33.45,29.0216,1
2021-01-17,1211.SR,14.0167,12.8143,1
2021-01-17,2010.SR,104.4,89.1015,1
2021-01-17,2222.SR,28.7603,28.0006,1
2021-01-17,2380.SR,10.1284,9.6815,1
2021-01-17,7010.SR,44.08,39.8824,1
2021-01-18,1120.SR,31.0417,26.6244,1
2021-01-18,1150.SR,10.9067,10.3854,1
2021-01-18,1180.SR,33.7875,29.0616,1
2021-01-18,1211.SR,14.0,12.8334,1
2021-01-18,2010.SR,104.4,89.281,1
2021-01-18,2222.SR,28.8843,28.0215,1
2021-01-18,2380.SR,10.1565,9.6956,1
2021-01-18,7010.SR,46.48,39.9486,1
2021-01-19,1120.SR,30.9167,26.6671,1
2021-01-19,1150.SR,10.9467,10.3902,1
2021-01-19,1180.SR,33.9375,29.1041,1
2021-01-19,1211.SR,14.0333,12.8535,1
2021-01-19,2010.SR,103.6,89.4545,1
2021-01-19,2222.SR,28.843,28.0419,1
2021-01-19,2380.SR,10.0864,9.7096,1
2021-01-19,7010.SR,45.28,40.0088,1
2021-01-20,1120.SR,30.8333,26.7092,1
2021-01-20,1150.SR,10.9067,10.3928,1
2021-01-20,1180.SR,34.0125,29.1441,1
2021-01-20,1211.SR,14.0333,12.872,1
2021-01-20,2010.SR,103.8,89.6235,1
2021-01-20,2222.SR,28.7603,28.0612,1
2021-01-20,2380.SR,10.1004,9.7226,1
2021-01-20,7010.SR,44.64,40.057,1
2021-01-21,1120.SR,30.7917,26.7508,1
2021-01-21,1150.SR,10.92,10.3955,1
2021-01-21,1180.SR,33.975,29.184,1
2021-01-21,1211.SR,14.0167,12.8899,1
2021-01-21,2010.SR,103.8,89.79,1
2021-01-21,2222.SR,28.7603,28.0785,1
2021-01-21,2380.SR,10.0584,9.734,1
2021-01-21,7010.SR,44.56,40.0998,1
2021-01-24,1120.SR,30.625,26.7904,1
2021-01-24,1150.SR,10.92,10.3967,1
2021-01-24,1180.SR,33.4125,29.2198,1
2021-01-24,1211.SR,14.05,12.9052,1
2021-01-24,2010.SR,102.6,89.923,1
2021-01-24,2222.SR,28.8843,28.0921,1
2021-01-24,2380.SR,9.9323,9.741,1
2021-01-24,7010.SR,44.08,40.1408,1
2021-01-25,1120.SR,30.7083,26.8321,1
2021-01-25,1150.SR,10.92,10.3951,1
2021-01-25,1180.SR,33.6,29.2581,1
2021-01-25,1211.SR,14.05,12.9194,1
2021-01-25,2010.SR,102.4,90.046,1
2021-01-25,2222.SR,28.719,28.1056,1
2021-01-25,2380.SR,9.8903,9.7438,1
2021-01-25,7010.SR,44.64,40.1842,1
2021-01-26,1120.SR,30.4167,26.8708,1
2021-01-26,1150.SR,10.9067,10.3925,1
2021-01-26,1180.SR,32.85,29.2901,1
2021-01-26,1211.SR,14.0,12.9309,1
2021-01-26,2010.SR,101.6,90.1615,1
2021-01-26,2222.SR,28.6777,28.1169,1
2021-01-26,2380.SR,9.7782,9.7415,1
2021-01-26,7010.SR,44.64,40.2284,1
2021-01-27,1120.SR,30.4167,26.9083,1
2021-01-27,1150.SR,10.9333,10.3921,1
2021-01-27,1180.SR,32.85,29.3171,1
