date,equal_weight_return,tasi_proxy_close,tasi_proxy_sma200,above_tasi_sma200,regime_valid
2018-04-12,-2.1e-05,138.5638,117.2222,True,True
2018-04-15,0.015295,140.6831,117.3993,True,True
2018-04-16,0.010999,142.2305,117.5801,True,True
2018-04-17,0.00971,143.6116,117.7686,True,True
2018-04-18,0.012829,145.454,117.9639,True,True
2018-04-19,0.015968,147.7765,118.1705,True,True
2018-04-22,-0.004316,147.1387,118.3727,True,True
2018-04-23,0.019161,149.958,118.5936,True,True
2018-04-24,-0.006445,148.9915,118.8118,True,True
2018-04-25,-0.014349,146.8536,119.0199,True,True
2018-04-26,-0.003261,146.3747,119.2211,True,True
2018-04-29,-0.007887,145.2202,119.4136,True,True
2018-04-30,-0.006548,144.2693,119.6042,True,True
2018-05-01,0.001633,144.5049,119.797,True,True
2018-05-02,-0.00746,143.427,119.986,True,True
2018-05-03,0.007052,144.4385,120.1819,True,True
2018-05-06,0.004684,145.115,120.3846,True,True
2018-05-07,3e-05,145.1193,120.5876,True,True
2018-05-08,-0.020791,142.1021,120.7738,True,True
2018-05-09,-0.021725,139.0149,120.9472,True,True
2018-05-10,0.007025,139.9914,121.1234,True,True
2018-05-13,0.014288,141.9917,121.3098,True,True
2018-05-14,0.004062,142.5685,121.4944,True,True
2018-05-15,-0.00162,142.3375,121.6756,True,True
2018-05-16,-0.01042,140.8543,121.8443,True,True
2018-05-17,0.012296,142.5862,122.0225,True,True
2018-05-20,-0.002478,142.2329,122.1994,True,True
2018-05-21,-0.003257,141.7697,122.3761,True,True
2018-05-22,0.00689,142.7464,122.559,True,True
2018-05-23,0.007601,143.8313,122.7461,True,True
2018-05-24,0.006734,144.7999,122.9354,True,True
2018-05-27,-0.005619,143.9863,123.1157,True,True
2018-05-28,0.004847,144.6842,123.2968,True,True
2018-05-29,0.006812,145.6697,123.4771,True,True
2018-05-30,0.00399,146.2509,123.6579,True,True
2018-05-31,0.024719,149.8661,123.858,True,True
2018-06-03,0.018916,152.7009,124.0756,True,True
2018-06-04,0.000693,152.8068,124.2886,True,True
2018-06-05,0.004721,153.5281,124.5067,True,True
2018-06-06,-0.006295,152.5617,124.7199,True,True
2018-06-07,-0.007866,151.3616,124.927,True,True
2018-06-10,-0.003355,150.8539,125.1317,True,True
2018-06-11,0.001627,151.0992,125.3376,True,True
2018-06-12,0.003649,151.6505,125.5462,True,True
2018-06-13,0.0,151.6505,125.7548,True,True
2018-06-14,0.0,151.6505,125.9492,True,True
2018-06-17,0.0,151.6505,126.1421,True,True
2018-06-18,0.0,151.6505,126.3308,True,True
2018-06-19,0.0,151.6505,126.5203,True,True
2018-06-20,-0.012164,149.8059,126.6998,True,True
2018-06-21,0.004507,150.4811,126.8847,True,True
2018-06-24,0.017114,153.0564,127.0824,True,True
2018-06-25,-0.001917,152.763,127.2774,True,True
2018-06-26,-0.001698,152.5035,127.476,True,True
2018-06-27,0.002203,152.8395,127.6763,True,True
2018-06-28,-0.006195,151.8926,127.8719,True,True
2018-07-01,0.003047,152.3554,128.0697,True,True
2018-07-02,-0.011195,150.6498,128.27,True,True
2018-07-03,-0.006845,149.6186,128.4649,True,True
2018-07-04,-0.002805,149.199,128.6579,True,True
2018-07-05,-0.01379,147.1415,128.8353,True,True
2018-07-08,0.004514,147.8058,129.0208,True,True
2018-07-09,0.018562,150.5493,129.221,True,True
2018-07-10,0.009151,151.927,129.428,True,True
2018-07-11,-0.003548,151.388,129.6222,True,True
2018-07-12,-0.00658,150.3918,129.8146,True,True
2018-07-15,0.006682,151.3966,130.019,True,True
2018-07-16,0.01394,153.507,130.2399,True,True
2018-07-17,-0.004495,152.8171,130.4638,True,True
2018-07-18,-1e-05,152.8156,130.6969,True,True
2018-07-19,0.000612,152.9092,130.9203,True,True
2018-07-22,0.002899,153.3524,131.1517,True,True
2018-07-23,0.00317,153.8386,131.3787,True,True
2018-07-24,0.003745,154.4146,131.6086,True,True
2018-07-25,0.000514,154.494,131.843,True,True
2018-07-26,-0.008571,153.1699,132.0637,True,True
2018-07-29,-0.0068,152.1284,132.28,True,True
2018-07-30,0.00238,152.4904,132.5064,True,True
2018-07-31,0.000437,152.5571,132.729,True,True
2018-08-01,0.00127,152.7508,132.9526,True,True
2018-08-02,-0.005097,151.9722,133.1755,True,True
2018-08-05,-0.000943,151.829,133.3917,True,True
2018-08-06,-0.003723,151.2638,133.6063,True,True
2018-08-07,0.001509,151.492,133.8172,True,True
2018-08-08,-0.014798,149.2502,134.0152,True,True
2018-08-09,-0.008582,147.9693,134.2077,True,True
2018-08-12,-0.015906,145.6157,134.3826,True,True
2018-08-13,-0.023959,142.1269,134.5363,True,True
2018-08-14,0.003186,142.5798,134.6951,True,True
2018-08-15,-0.003865,142.0287,134.8495,True,True
2018-08-16,-0.005998,141.1768,134.9994,True,True
2018-08-19,0.0,141.1768,135.1496,True,True
2018-08-20,0.0,141.1768,135.2979,True,True
2018-08-21,0.0,141.1768,135.443,True,True
2018-08-22,0.0,141.1768,135.5906,True,True
2018-08-23,0.0,141.1768,135.7366,True,True
2018-08-26,0.024251,144.6005,135.9018,True,True
2018-08-27,0.00373,145.1399,136.076,True,True
2018-08-28,0.009235,146.4803,136.26,True,True
2018-08-29,-0.00347,145.9719,136.4391,True,True
2018-08-30,-0.010767,144.4002,136.6095,True,True
2018-09-02,-0.008082,143.2332,136.7722,True,True
2018-09-03,9.8e-05,143.2472,136.9356,True,True
2018-09-04,0.004171,143.8446,137.0994,True,True
2018-09-05,-0.030337,139.4808,137.24,True,True
2018-09-06,-0.015467,137.3234,137.3691,False,True
2018-09-09,0.0056,138.0925,137.4967,True,True
2018-09-10,-0.008457,136.9246,137.6204,False,True
2018-09-11,-0.000803,136.8146,137.7463,False,True
2018-09-12,-0.007321,135.8131,137.8689,False,True
2018-09-13,-0.008585,134.6472,137.981,False,True
2018-09-16,-0.021524,131.749,138.0778,False,True
2018-09-17,0.027771,135.4078,138.197,False,True
2018-09-18,-7.2e-05,135.398,138.3139,False,True
2018-09-19,0.014884,137.4133,138.4433,False,True
2018-09-20,0.011463,138.9884,138.5789,True,True
2018-09-23,0.0,138.9884,138.7151,True,True
2018-09-24,0.0,138.9884,138.8427,True,True
2018-09-25,0.02434,142.3715,138.985,True,True
2018-09-26,-0.006868,141.3936,139.1219,True,True
2018-09-27,-0.001722,141.1501,139.254,True,True
2018-09-30,0.019204,143.8607,139.3991,True,True
2018-10-01,0.005638,144.6718,139.5493,True,True
2018-10-02,-0.007439,143.5955,139.6886,True,True
2018-10-03,0.003885,144.1534,139.8316,True,True
2018-10-04,0.005984,145.0161,139.976,True,True
2018-10-07,-0.010824,143.4464,140.1111,True,True
2018-10-08,0.006684,144.4052,140.2498,True,True
2018-10-09,-0.005361,143.631,140.3878,True,True
2018-10-10,-0.01203,141.9031,140.5101,True,True
2018-10-11,-0.045921,135.3868,140.5973,False,True
2018-10-14,-0.04378,129.4596,140.6505,False,True
2018-10-15,0.040493,134.7018,140.7314,False,True
2018-10-16,0.013648,136.5402,140.8193,False,True
2018-10-17,-0.003481,136.0649,140.8992,False,True
2018-10-18,-0.006539,135.1751,140.9685,False,True
2018-10-21,-0.001195,135.0135,141.0306,False,True
2018-10-22,-0.005386,134.2863,141.0744,False,True
2018-10-23,0.000757,134.388,141.1188,False,True
2018-10-24,-0.00266,134.0304,141.1602,False,True
2018-10-25,0.045621,140.145,141.228,False,True
2018-10-28,-0.003028,139.7206,141.2932,False,True
2018-10-29,0.00752,140.7712,141.3684,False,True
2018-10-30,-0.00169,140.5333,141.4404,False,True
2018-10-31,0.010858,142.0592,141.5248,True,True
2018-11-01,-0.004602,141.4055,141.5978,False,True
2018-11-04,-0.007107,140.4005,141.6664,False,True
2018-11-05,-0.012297,138.6739,141.7242,False,True
2018-11-06,-0.000452,138.6113,141.7788,False,True
2018-11-07,-0.003581,138.115,141.8246,False,True
2018-11-08,-0.008432,136.9504,141.8686,False,True
2018-11-11,-0.004247,136.3688,141.914,False,True
2018-11-12,0.008075,137.47,141.9576,False,True
2018-11-13,-0.000232,137.4381,142.0057,False,True
2018-11-14,-0.012385,135.736,142.0521,False,True
2018-11-15,0.0024,136.0618,142.1035,False,True
2018-11-18,-0.020218,133.3109,142.1489,False,True
2018-11-19,0.007508,134.3118,142.1861,False,True
2018-11-20,-0.00591,133.5181,142.2159,False,True
2018-11-21,0.002244,133.8176,142.2453,False,True
2018-11-22,0.01061,135.2374,142.2751,False,True
2018-11-25,-0.016024,133.0704,142.2923,False,True
2018-11-26,-0.000271,133.0344,142.3067,False,True
2018-11-27,0.002515,133.369,142.324,False,True
2018-11-28,0.008021,134.4387,142.3495,False,True
2018-11-29,0.010883,135.9019,142.3789,False,True
2018-12-02,0.027341,139.6175,142.4289,False,True
2018-12-03,0.015132,141.7302,142.4908,False,True
2018-12-04,-0.004264,141.1259,142.548,False,True
2018-12-05,-0.004155,140.5395,142.6054,False,True
2018-12-06,-0.002854,140.1384,142.6614,False,True
2018-12-09,-4.1e-05,140.1326,142.7194,False,True
2018-12-10,-0.001683,139.8968,142.7757,False,True
2018-12-11,0.001425,140.0961,142.827,False,True
2018-12-12,0.009551,141.4341,142.8856,False,True
2018-12-13,0.002367,141.769,142.933,False,True
2018-12-16,-0.000112,141.753,142.9656,False,True
2018-12-17,0.013617,143.6832,143.0075,True,True
2018-12-18,-0.00551,142.8915,143.0442,False,True
2018-12-19,-0.010627,141.373,143.0745,False,True
2018-12-20,-0.013139,139.5154,143.0981,False,True
2018-12-23,0.000599,139.5991,143.1259,False,True
2018-12-24,0.006416,140.4948,143.163,False,True
2018-12-25,-0.009318,139.1857,143.1941,False,True
2018-12-26,-0.001569,138.9672,143.2241,False,True
2018-12-27,0.004102,139.5372,143.2392,False,True
2018-12-30,0.008216,140.6836,143.2577,False,True
2018-12-31,0.002755,141.0712,143.2743,False,True
2019-01-01,-0.001921,140.8002,143.2796,False,True
2019-01-02,0.000478,140.8675,143.2904,False,True
2019-01-03,0.008348,142.0435,143.3088,False,True
2019-01-06,0.017485,144.5272,143.3469,True,True
2019-01-07,0.014767,146.6615,143.3968,True,True
2019-01-08,-0.000414,146.6007,143.4434,True,True
2019-01-09,0.018597,149.327,143.4964,True,True
2019-01-10,0.010352,150.8729,143.5476,True,True
2019-01-13,0.011483,152.6054,143.6064,True,True
2019-01-14,-0.006014,151.6876,143.6566,True,True
2019-01-15,0.007224,152.7834,143.7133,True,True
2019-01-16,0.001409,152.9987,143.7855,True,True
2019-01-17,0.004943,153.7549,143.8615,True,True
2019-01-20,-0.007952,152.5323,143.9207,True,True
2019-01-21,0.002529,152.918,143.9741,True,True
2019-01-22,0.001146,153.0933,144.0216,True,True
2019-01-23,0.004963,153.8531,144.0636,True,True
2019-01-24,-0.006294,152.8847,144.0891,True,True
2019-01-27,0.000324,152.9342,144.1181,True,True
2019-01-28,0.012777,154.8883,144.1427,True,True
2019-01-29,-0.003106,154.4072,144.1698,True,True
2019-01-30,-0.004846,153.659,144.2038,True,True
2019-01-31,-0.00215,153.3287,144.2386,True,True
2019-02-03,-0.002495,152.9461,144.2772,True,True
2019-02-04,0.001983,153.2494,144.3221,True,True
2019-02-05,0.01013,154.8018,144.3736,True,True
2019-02-06,-0.001791,154.5246,144.4291,True,True
2019-02-07,-0.006858,153.4649,144.4742,True,True
2019-02-10,-0.00265,153.0583,144.5139,True,True
2019-02-11,-0.001245,152.8678,144.5527,True,True
2019-02-12,0.005681,153.7362,144.6109,True,True
2019-02-13,0.003463,154.2686,144.6871,True,True
2019-02-14,0.003904,154.8709,144.7615,True,True
2019-02-17,-0.004196,154.221,144.8227,True,True
2019-02-18,-0.003566,153.6711,144.8782,True,True
2019-02-19,-0.003273,153.168,144.9323,True,True
2019-02-20,0.002393,153.5346,144.9957,True,True
2019-02-21,-0.002384,153.1686,145.0487,True,True
2019-02-24,-0.004071,152.545,145.1002,True,True
2019-02-25,-0.007994,151.3256,145.148,True,True
2019-02-26,0.00577,152.1987,145.1953,True,True
2019-02-27,0.002074,152.5144,145.2387,True,True
2019-02-28,0.001699,152.7735,145.2785,True,True
2019-03-03,0.005418,153.6012,145.3266,True,True
2019-03-04,0.001295,153.8001,145.3722,True,True
2019-03-05,0.001322,154.0034,145.4139,True,True
2019-03-06,0.000184,154.0318,145.4528,True,True
2019-03-07,-0.010909,152.3514,145.4652,True,True
2019-03-10,-0.001236,152.1631,145.4625,True,True
2019-03-11,-0.006784,151.1308,145.4541,True,True
2019-03-12,0.003608,151.6761,145.4449,True,True
2019-03-13,0.014784,153.9185,145.4516,True,True
2019-03-14,0.003576,154.4689,145.4672,True,True
2019-03-17,-0.001669,154.2111,145.484,True,True
2019-03-18,0.012387,156.1214,145.5091,True,True
2019-03-19,-0.000277,156.0782,145.5312,True,True
2019-03-20,-0.002769,155.646,145.5512,True,True
2019-03-21,0.008016,156.8936,145.5774,True,True
2019-03-24,-0.00765,155.6934,145.5976,True,True
2019-03-25,0.002522,156.0861,145.6198,True,True
2019-03-26,0.000639,156.1858,145.6425,True,True
2019-03-27,0.005739,157.0822,145.6789,True,True
2019-03-28,0.003016,157.556,145.7142,True,True
2019-03-31,0.0,157.556,145.7367,True,True
2019-04-01,0.016338,160.1301,145.7736,True,True
2019-04-02,0.008561,161.501,145.8186,True,True
2019-04-03,0.006869,162.6103,145.8674,True,True
2019-04-04,0.007379,163.8102,145.927,True,True
2019-04-07,-0.010207,162.1382,145.9759,True,True
2019-04-08,0.00686,163.2505,146.0389,True,True
2019-04-09,-0.002855,162.7844,146.1047,True,True
2019-04-10,0.001051,162.9555,146.1735,True,True
2019-04-11,-0.000962,162.7986,146.2518,True,True
2019-04-14,-0.003646,162.205,146.3238,True,True
2019-04-15,0.004674,162.9632,146.3859,True,True
2019-04-16,0.011736,164.8757,146.4506,True,True
2019-04-17,0.016139,167.5367,146.5314,True,True
2019-04-18,-0.007355,166.3045,146.6109,True,True
2019-04-21,0.012671,168.4117,146.696,True,True
2019-04-22,-0.009388,166.8306,146.7626,True,True
2019-04-23,0.00101,166.9992,146.8335,True,True
2019-04-24,-0.003102,166.4811,146.9019,True,True
2019-04-25,-0.00303,165.9767,146.9672,True,True
2019-04-28,-0.00213,165.6232,147.0286,True,True
2019-04-29,-0.000857,165.4813,147.0868,True,True
2019-04-30,0.003228,166.0156,147.1448,True,True
2019-05-01,0.011218,167.8779,147.2117,True,True
2019-05-02,0.003738,168.5054,147.2884,True,True
2019-05-05,-0.01559,165.8784,147.3571,True,True
2019-05-06,-0.010088,164.205,147.4157,True,True
2019-05-07,-0.010425,162.4932,147.4654,True,True
2019-05-08,-0.004889,161.6988,147.5101,True,True
2019-05-09,-0.007155,160.5419,147.553,True,True
2019-05-12,-0.019615,157.3929,147.5808,True,True
2019-05-13,-0.039689,151.1462,147.5802,True,True
2019-05-14,0.000242,151.1827,147.5786,True,True
2019-05-15,0.005551,152.022,147.5925,True,True
2019-05-16,0.016249,154.4922,147.6251,True,True
2019-05-19,-0.015619,152.0791,147.6574,True,True
2019-05-20,-0.008547,150.7792,147.7007,True,True
2019-05-21,0.017366,153.3976,147.7548,True,True
2019-05-22,0.007724,154.5825,147.8176,True,True
2019-05-23,-0.011697,152.7744,147.8755,True,True
2019-05-26,-0.020643,149.6206,147.9178,True,True
2019-05-27,-0.012678,147.7237,147.9505,False,True
2019-05-28,0.018291,150.4258,147.9967,True,True
2019-05-29,-0.018603,147.6274,148.029,False,True
2019-05-30,0.015258,149.8799,148.0725,True,True
2019-06-02,0.0,149.8799,148.0989,True,True
2019-06-03,0.0,149.8799,148.1226,True,True
2019-06-04,0.0,149.8799,148.1396,True,True
2019-06-05,0.0,149.8799,148.1591,True,True
2019-06-06,0.0,149.8799,148.1865,True,True
2019-06-09,0.019727,152.8366,148.2346,True,True
2019-06-10,0.023081,156.3642,148.3001,True,True
2019-06-11,0.021818,159.7757,148.3798,True,True
2019-06-12,0.017478,162.5682,148.4952,True,True
2019-06-13,-0.019812,159.3474,148.6054,True,True
2019-06-16,-0.002346,158.9735,148.7098,True,True
2019-06-17,0.011393,160.7847,148.8291,True,True
2019-06-18,-0.001182,160.5947,148.948,True,True
2019-06-19,-0.008838,159.1754,149.0648,True,True
2019-06-20,-0.0015,158.9366,149.1862,True,True
2019-06-23,-0.020264,155.7158,149.3061,True,True
2019-06-24,-0.020477,152.5272,149.3917,True,True
2019-06-25,0.005216,153.3228,149.4813,True,True
2019-06-26,-0.001626,153.0735,149.5596,True,True
2019-06-27,0.008087,154.3114,149.6362,True,True
2019-06-30,0.003196,154.8046,149.7153,True,True
2019-07-01,-0.002079,154.4828,149.7927,True,True
2019-07-02,-0.000638,154.3843,149.8528,True,True
2019-07-03,-9.5e-05,154.3695,149.9177,True,True
2019-07-04,-0.000701,154.2613,149.9832,True,True
2019-07-07,-0.005923,153.3476,150.0307,True,True
2019-07-08,-0.003432,152.8213,150.0714,True,True
2019-07-09,0.006422,153.8028,150.1225,True,True
2019-07-10,0.007035,154.8849,150.1761,True,True
2019-07-11,0.011614,156.6838,150.2345,True,True
2019-07-14,0.006404,157.6872,150.3057,True,True
2019-07-15,0.006635,158.7335,150.3773,True,True
2019-07-16,0.008458,160.0761,150.4595,True,True
2019-07-17,0.006402,161.1008,150.5555,True,True
2019-07-18,-0.004676,160.3474,150.6803,True,True
2019-07-21,-0.011428,158.5149,150.8256,True,True
2019-07-22,-0.006759,157.4436,150.9393,True,True
2019-07-23,-0.020812,154.1669,151.0274,True,True
2019-07-24,0.000871,154.3012,151.1186,True,True
2019-07-25,0.016196,156.8001,151.2267,True,True
2019-07-28,-0.00118,156.6151,151.3348,True,True
2019-07-29,-0.018962,153.6454,151.4316,True,True
2019-07-30,-0.010708,152.0001,151.5196,True,True
2019-07-31,0.001246,152.1895,151.6104,True,True
2019-08-01,-0.004214,151.5482,151.6674,False,True
2019-08-04,-0.013519,149.4994,151.7163,False,True
2019-08-05,-0.005036,148.7466,151.7562,False,True
2019-08-06,-0.005271,147.9627,151.7933,False,True
2019-08-07,0.008268,149.1861,151.829,False,True
2019-08-08,0.007244,150.2668,151.8733,False,True
2019-08-11,0.0,150.2668,151.9226,False,True
2019-08-12,0.0,150.2668,151.9806,False,True
2019-08-13,0.0,150.2668,152.0389,False,True
2019-08-14,0.0,150.2668,152.0996,False,True
2019-08-15,0.0,150.2668,152.1662,False,True
2019-08-18,-0.000925,150.1278,152.235,False,True
2019-08-19,0.007765,151.2936,152.3041,False,True
2019-08-20,0.002746,151.7091,152.3755,False,True
2019-08-21,-0.007029,150.6427,152.45,False,True
2019-08-22,-0.009265,149.2469,152.5159,False,True
2019-08-25,-0.026536,145.2865,152.5758,False,True
2019-08-26,0.006521,146.2339,152.6354,False,True
2019-08-27,-0.00878,144.9499,152.6926,False,True
2019-08-28,-0.021353,141.8547,152.7328,False,True
2019-08-29,-0.014596,139.7842,152.7555,False,True
2019-09-01,-0.012032,138.1023,152.7807,False,True
2019-09-02,0.010442,139.5443,152.8132,False,True
2019-09-03,-0.000204,139.5158,152.8439,False,True
2019-09-04,0.020409,142.3632,152.8836,False,True
2019-09-05,-0.006277,141.4696,152.9114,False,True
2019-09-08,0.001759,141.7184,152.9219,False,True
2019-09-09,-0.000944,141.5846,152.9212,False,True
2019-09-10,-0.012497,139.8152,152.9146,False,True
2019-09-11,-0.021144,136.8589,152.8962,False,True
2019-09-12,-0.006986,135.9028,152.875,False,True
2019-09-15,-0.014865,133.8825,152.8438,False,True
2019-09-16,0.020435,136.6184,152.8274,False,True
2019-09-17,-0.009709,135.292,152.8034,False,True
2019-09-18,0.003318,135.7409,152.7749,False,True
2019-09-19,0.025892,139.2554,152.7623,False,True
2019-09-22,-0.000964,139.1212,152.7492,False,True
2019-09-24,0.018306,141.6679,152.7391,False,True
2019-09-25,-0.007943,140.5426,152.7274,False,True
2019-09-26,0.00313,140.9826,152.7254,False,True
2019-09-29,-0.002242,140.6664,152.7312,False,True
2019-09-30,0.00477,141.3373,152.7399,False,True
2019-10-01,-0.006866,140.3668,152.7392,False,True
2019-10-02,-0.011835,138.7056,152.7368,False,True
2019-10-03,-0.010545,137.243,152.7282,False,True
2019-10-06,0.004967,137.9247,152.7201,False,True
2019-10-07,-0.009945,136.553,152.6995,False,True
2019-10-08,-0.003049,136.1366,152.6748,False,True
2019-10-09,-0.019473,133.4856,152.6382,False,True
2019-10-10,-0.005174,132.795,152.5979,False,True
2019-10-13,-0.009061,131.5917,152.5456,False,True
2019-10-14,-0.003118,131.1814,152.4789,False,True
2019-10-15,-0.015768,129.1129,152.3911,False,True
2019-10-16,0.006535,129.9567,152.3079,False,True
2019-10-17,0.015098,131.9187,152.2209,False,True
2019-10-20,0.025107,135.2307,152.1427,False,True
2019-10-21,-0.007232,134.2528,152.0509,False,True
2019-10-22,0.018914,136.792,151.9764,False,True
2019-10-23,0.000938,136.9203,151.8971,False,True
2019-10-24,0.001609,137.1407,151.8178,False,True
2019-10-27,-0.005,136.4549,151.7313,False,True
2019-10-28,-0.016724,134.1729,151.6395,False,True
2019-10-29,-0.008952,132.9718,151.5398,False,True
2019-10-30,0.014745,134.9325,151.449,False,True
2019-10-31,-0.010499,133.5158,151.3473,False,True
2019-11-03,-0.012222,131.884,151.2423,False,True
2019-11-04,0.006283,132.7126,151.1412,False,True
2019-11-05,0.019444,135.2931,151.0432,False,True
2019-11-06,-0.007165,134.3237,150.9428,False,True
2019-11-07,0.006237,135.1615,150.8503,False,True
2019-11-10,0.010388,136.5655,150.7665,False,True
2019-11-11,0.00616,137.4068,150.6888,False,True
2019-11-12,0.013023,139.1962,150.6185,False,True
2019-11-13,-0.003811,138.6658,150.5379,False,True
2019-11-14,9.3e-05,138.6786,150.4586,False,True
2019-11-17,-0.002337,138.3546,150.3831,False,True
2019-11-18,0.010521,139.8103,150.3168,False,True
2019-11-19,0.008076,140.9394,150.2572,False,True
2019-11-20,0.001031,141.0847,150.1939,False,True
2019-11-21,-0.000166,141.0613,150.1279,False,True
2019-11-24,-0.008665,139.839,150.0527,False,True
2019-11-25,0.000532,139.9134,149.9812,False,True
2019-11-26,-0.023693,136.5985,149.8958,False,True
2019-11-27,-0.007933,135.5149,149.8076,False,True
2019-11-28,0.007506,136.5321,149.7226,False,True
2019-12-01,0.00467,137.1697,149.6426,False,True
2019-12-02,-0.011678,135.5679,149.5577,False,True
2019-12-03,0.005178,136.2699,149.4824,False,True
2019-12-04,-0.002818,135.8858,149.4008,False,True
2019-12-05,0.002428,136.2158,149.3193,False,True
2019-12-08,0.028396,140.0838,149.2559,False,True
2019-12-09,0.004304,140.6867,149.1913,False,True
2019-12-10,-0.005069,139.9736,149.1222,False,True
2019-12-11,0.003545,140.4698,149.0545,False,True
2019-12-12,-0.013834,138.5265,148.977,False,True
2019-12-15,0.013038,140.3327,148.9169,False,True
2019-12-16,0.010372,141.7882,148.865,False,True
2019-12-17,0.006536,142.715,148.8229,False,True
2019-12-18,0.013199,144.5988,148.7876,False,True
2019-12-19,0.002276,144.9279,148.7426,False,True
2019-12-22,-0.001159,144.7598,148.6941,False,True
2019-12-23,0.015304,146.9752,148.6579,False,True
2019-12-24,0.003073,147.4268,148.6144,False,True
2019-12-25,-0.011997,145.6582,148.5623,False,True
2019-12-26,0.003641,146.1885,148.515,False,True
2019-12-29,0.002945,146.6191,148.4636,False,True
2019-12-30,-0.009924,145.164,148.411,False,True
2019-12-31,0.005921,146.0235,148.3607,False,True
2020-01-01,-0.006499,145.0745,148.3051,False,True
2020-01-02,0.006195,145.9732,148.2496,False,True
2020-01-05,-0.025443,142.2593,148.1731,False,True
2020-01-06,-0.0019,141.9889,148.0953,False,True
2020-01-07,-0.004609,141.3345,148.0013,False,True
2020-01-08,-0.007391,140.29,147.8952,False,True
2020-01-09,0.028509,144.2895,147.8036,False,True
2020-01-12,-0.002337,143.9523,147.7043,False,True
2020-01-13,0.010005,145.3924,147.6206,False,True
2020-01-14,0.003282,145.8696,147.5337,False,True
2020-01-15,-0.008726,144.5967,147.4428,False,True
2020-01-16,0.001129,144.76,147.3518,False,True
2020-01-19,0.000822,144.879,147.2622,False,True
2020-01-20,0.003662,145.4096,147.1782,False,True
2020-01-21,-0.005807,144.5652,147.0862,False,True
2020-01-22,-0.002589,144.1908,146.9828,False,True
2020-01-23,-0.009813,142.7759,146.859,False,True
2020-01-26,-0.011174,141.1805,146.7334,False,True
2020-01-27,-0.015487,138.9939,146.5863,False,True
2020-01-28,-0.0,138.9939,146.4471,False,True
2020-01-29,-0.002217,138.6857,146.3055,False,True
2020-01-30,0.010407,140.129,146.1738,False,True
2020-02-02,-0.016073,137.8767,146.0333,False,True
2020-02-03,-0.0045,137.2563,145.8914,False,True
2020-02-04,0.003114,137.6837,145.7525,False,True
2020-02-05,-0.00845,136.5204,145.605,False,True
2020-02-06,-0.006043,135.6953,145.4441,False,True
2020-02-09,-0.014607,133.7132,145.2701,False,True
2020-02-10,0.001257,133.8814,145.1101,False,True
2020-02-11,-0.011358,132.3607,144.9509,False,True
2020-02-12,0.001171,132.5158,144.801,False,True
2020-02-13,-0.018901,130.011,144.6426,False,True
2020-02-16,0.0,130.011,144.4899,False,True
2020-02-17,-3e-06,130.0107,144.353,False,True
2020-02-18,-0.001312,129.8401,144.2465,False,True
2020-02-19,0.020224,132.466,144.1529,False,True
2020-02-20,0.009984,133.7885,144.0617,False,True
2020-02-23,-0.005377,133.0691,143.9546,False,True
2020-02-24,-0.03385,128.5647,143.837,False,True
2020-02-25,-0.001089,128.4247,143.7253,False,True
2020-02-26,-0.00418,127.8878,143.5977,False,True
2020-02-27,-0.005029,127.2447,143.461,False,True
2020-03-01,-0.049396,120.9593,143.302,False,True
2020-03-02,-0.001512,120.7765,143.1577,False,True
2020-03-03,0.031596,124.5925,143.0421,False,True
2020-03-04,-0.004347,124.0509,142.9102,False,True
2020-03-05,-0.009815,122.8332,142.7862,False,True
2020-03-08,-0.088451,111.9685,142.5967,False,True
2020-03-09,-0.078438,103.1859,142.3632,False,True
2020-03-10,0.07874,111.3108,142.1704,False,True
2020-03-11,-0.035918,107.3127,141.9575,False,True
2020-03-12,-0.028672,104.2358,141.7293,False,True
2020-03-15,-0.005425,103.6704,141.4983,False,True
2020-03-16,-0.049286,98.5609,141.2269,False,True
2020-03-17,0.02887,101.4064,140.9521,False,True
2020-03-18,0.007321,102.1488,140.664,False,True
2020-03-19,0.023726,104.5724,140.374,False,True
2020-03-22,-0.018776,102.609,140.0903,False,True
2020-03-23,-0.014935,101.0765,139.8008,False,True
2020-03-24,0.031343,104.2446,139.5181,False,True
2020-03-25,0.002471,104.5022,139.2376,False,True
2020-03-26,0.017975,106.3806,138.9737,False,True
2020-03-29,0.001894,106.582,138.7119,False,True
2020-03-30,-0.006231,105.9179,138.4629,False,True
2020-03-31,0.025203,108.5874,138.2432,False,True
2020-04-01,0.011902,109.8799,138.026,False,True
2020-04-02,0.039192,114.1863,137.8315,False,True
2020-04-05,0.019599,116.4242,137.6421,False,True
2020-04-06,0.026096,119.4624,137.4654,False,True
2020-04-07,0.019979,121.8492,137.3022,False,True
2020-04-08,-0.006114,121.1042,137.1358,False,True
2020-04-09,0.003322,121.5066,136.9715,False,True
2020-04-12,-0.023368,118.6672,136.7935,False,True
2020-04-13,-0.00868,117.6372,136.615,False,True
2020-04-14,0.004312,118.1445,136.4416,False,True
2020-04-15,-0.010752,116.8742,136.257,False,True
2020-04-16,-0.018691,114.6897,136.056,False,True
2020-04-19,0.012069,116.0739,135.8529,False,True
2020-04-20,-0.018849,113.886,135.6339,False,True
2020-04-21,-0.024251,111.1242,135.3959,False,True
2020-04-22,0.005489,111.7342,135.1542,False,True
2020-04-23,0.009706,112.8187,134.9128,False,True
2020-04-26,0.032345,116.4678,134.6934,False,True
