date,ticker,close,avg_traded_value_20d,liquid,rs_63d,rs_126d,volume_expansion,distance_52w_high,score,rank
2020-06-24,1150.SR,9.7333,208738896.38,True,0.029979,-0.24694,0.617095,-0.262629,0.414286,6
2020-06-24,1180.SR,27.9375,141353329.22,True,0.149691,-0.263834,0.341401,-0.357759,0.357143,7
2020-06-25,7010.SR,39.56,108234086.58,True,0.220988,-0.03229,0.338984,-0.124779,0.771429,1
2020-06-25,2010.SR,87.7,4743934795.25,True,0.347158,-0.047774,0.043636,-0.240035,0.7,2
2020-06-25,1211.SR,11.7,28512310.52,True,0.202059,-0.201365,1.325977,-0.296592,0.642857,3
2020-06-25,1120.SR,24.0833,409882495.01,True,0.113679,-0.113499,0.752782,-0.201659,0.6,4
2020-06-25,2380.SR,9.386,24203870.38,True,0.350815,-0.379052,0.399031,-0.403912,0.457143,5
2020-06-25,1180.SR,27.9375,106679405.44,True,0.175079,-0.241344,0.435595,-0.357759,0.442857,6
2020-06-25,1150.SR,9.7733,209034077.32,True,0.045273,-0.24238,0.821212,-0.259598,0.385714,7
2020-06-28,7010.SR,39.44,102525079.88,True,0.192261,-0.027613,0.123443,-0.127434,0.771429,1
2020-06-28,2010.SR,87.7,4736096847.01,True,0.312874,-0.060021,0.013067,-0.240035,0.742857,2
2020-06-28,1180.SR,29.325,111327665.86,True,0.184848,-0.202854,1.89803,-0.325862,0.628571,3
2020-06-28,1120.SR,24.0833,389259809.82,True,0.086463,-0.113499,0.849603,-0.201659,0.6,4
2020-06-28,1211.SR,11.7,27810406.62,True,0.147059,-0.211234,0.606431,-0.296592,0.457143,5
2020-06-28,2380.SR,9.3439,23328137.34,True,0.307845,-0.389196,0.541544,-0.406586,0.414286,6
2020-06-28,1150.SR,9.7733,198308466.44,True,0.014881,-0.239432,0.872143,-0.259598,0.385714,7
2020-06-29,7010.SR,39.52,94035007.4,True,0.19468,-0.031373,0.513621,-0.125664,0.771429,1
2020-06-29,2010.SR,88.8,4725654808.05,True,0.321429,-0.056323,0.024595,-0.227826,0.742857,2
2020-06-29,1120.SR,23.8333,383103604.05,True,0.077211,-0.133335,1.025691,-0.209947,0.628571,3
2020-06-29,1211.SR,11.8333,26652953.88,True,0.175489,-0.206708,0.910126,-0.288578,0.557143,4
2020-06-29,1180.SR,28.0125,114441797.56,True,0.123308,-0.242394,2.070767,-0.356034,0.471429,5
2020-06-29,1150.SR,9.7733,193396179.0,True,0.012777,-0.230449,0.993695,-0.259598,0.414286,6
2020-06-29,2380.SR,9.428,20861054.76,True,0.299231,-0.381434,0.899228,-0.401245,0.414286,7
2020-06-30,7010.SR,39.6,92382176.34,True,0.195652,-0.011976,0.700839,-0.123894,0.8,1
2020-06-30,2010.SR,88.1,4717871210.94,True,0.276812,-0.059765,0.025227,-0.232578,0.7,2
2020-06-30,1120.SR,23.5833,376422324.91,True,0.048147,-0.133231,1.026711,-0.218234,0.628571,3
2020-06-30,2380.SR,9.428,20403057.87,True,0.279466,-0.375695,1.131902,-0.401245,0.571429,4
2020-06-30,1211.SR,11.6,24815209.57,True,0.14098,-0.213559,0.79414,-0.302604,0.557143,5
2020-06-30,1150.SR,9.6933,184923529.83,True,-0.03067,-0.220796,0.834149,-0.265659,0.414286,6
